Female,Male,25_45,Greater_than_45,Less_than_25,Divorced,Married,Separated,Significant_Other,Single,marital_status_Unknown,Widowed,age,priors_count,juv_offense,Black,White,is_recid,pred_0.2,pred_0.1,pred_0.05,pred_0.01,risk_0.2,risk_0.1,risk_0.05,risk_0.01
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9839901644650938,-0.6858693907129163,0,1.0,0.0,0,0.3552908550646223,0.3381761971312216,0.320368625470763,0.3362909393026033,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032203625403618374,-0.26577405751215594,0,1.0,0.0,0,0.37694277776368285,0.3690188231939676,0.34015150842516906,0.34608446747238375,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9637145994499379,-0.05572639091177574,0,1.0,0.0,0,0.3679473820940114,0.3567321082116481,0.40443675664037604,0.35598495933139446,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,-0.6858693907129163,0,1.0,0.0,0,0.3118255295721767,0.3157987485285622,0.31882501442004346,0.3406565994653716,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,3.725131607895068,1,1.0,0.0,1,0.825863566437799,0.6021169915313234,0.49079063506873316,0.3663791865461158,1,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.725859941851472,-0.6858693907129163,0,1.0,0.0,0,0.23082002941396965,0.2907187870775235,0.32528227864434806,0.3395142044934682,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.153355796109879,-0.6858693907129163,0,0.0,1.0,0,0.2668150070559871,0.2713488435366254,0.29870020577678413,0.3309348402180095,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,-0.6858693907129163,0,1.0,0.0,0,0.23819427799304901,0.2555004922604941,0.303592553799415,0.3369144071786355,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7299417169979158,-0.6858693907129163,0,0.0,1.0,0,0.2462652476088438,0.2593266578931194,0.31004623353600513,0.33856669880317486,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.30652763788595233,-0.05572639091177574,0,0.0,1.0,0,0.22200395179683005,0.2391801770423148,0.2995778169110561,0.32994691766350864,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,-0.05572639091177574,0,1.0,0.0,0,0.4030467455355389,0.35642209273380554,0.3546504894033005,0.3470421959913394,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,-0.6858693907129163,0,1.0,0.0,0,0.2150877646018323,0.24424640485067659,0.28469633551856705,0.3319815118704066,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0483974152723305,-0.4758217241125361,0,0.0,1.0,0,0.279820464365626,0.305586706340696,0.3939256736535457,0.3515440866525969,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,0.15432127568860443,0,0.0,1.0,0,0.3927557309724224,0.3520012199743754,0.33927330178780324,0.34249840397138653,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.153355796109879,-0.26577405751215594,0,0.0,1.0,0,0.4182436297782631,0.3658754053088488,0.3441021330534329,0.3405154011452613,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0483974152723305,-0.4758217241125361,0,1.0,0.0,0,0.20365620779963256,0.26588023141604417,0.34555934470692407,0.34339492371947306,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3709348886931891,-0.4758217241125361,0,1.0,0.0,1,0.2500403276126152,0.28647347599357786,0.26715148638810327,0.3263354545027999,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9839901644650938,-0.6858693907129163,0,1.0,0.0,0,0.24996673592507884,0.26350634661212113,0.28614412190521527,0.32767177640485246,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8993073486427011,-0.4758217241125361,1,0.0,1.0,0,0.4278100745712912,0.3968624636406978,0.3373721372419122,0.3424153194463099,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8790317836275452,-0.05572639091177574,0,0.0,1.0,0,0.2501668150429285,0.29025487026701796,0.3701426663373462,0.34766188003042603,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7299417169979158,-0.26577405751215594,0,0.0,1.0,1,0.39227091749597603,0.3516865623898619,0.35629656354619754,0.3482531999564554,0,0,0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709348886931891,-0.05572639091177574,0,0.0,1.0,0,0.31983146978650956,0.3815043678891136,0.3695902963474339,0.35003800393114093,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45561770451558176,-0.4758217241125361,0,0.0,1.0,0,0.2418853399827203,0.28239949176113593,0.261252585317958,0.3247135504248589,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5605760853531304,-0.4758217241125361,0,0.0,1.0,0,0.24645399773115514,0.2594591910589121,0.30207570530080885,0.3357225219333182,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11688644122601105,-0.4758217241125361,0,0.0,1.0,0,0.24069101631548812,0.27243203792736215,0.29209119869151695,0.32946881687738655,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8993073486427011,-0.6858693907129163,0,1.0,0.0,0,0.34528358520717956,0.3337108216413797,0.3137978046458776,0.33464413487340083,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9839901644650938,-0.4758217241125361,1,1.0,0.0,0,0.43860684748188233,0.4016634543451113,0.34418899476828346,0.34408058972739114,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.233956836785828,-0.6858693907129163,0,0.0,1.0,0,0.16111615495100895,0.24199184518154485,0.29341944787069013,0.3278939054635403,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6249833361603672,-0.05572639091177574,0,0.0,1.0,1,0.25876634372109114,0.29086694876500135,0.2584888672937469,0.3223761860116536,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2862520728707964,-0.05572639091177574,0,1.0,0.0,1,0.2939044282128998,0.30765388231714585,0.2824265739211846,0.32886463996175935,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.742053731720184,-0.6858693907129163,0,0.0,1.0,1,0.15041242970971164,0.24377459001812624,0.25091397601625565,0.3199274046250671,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6452589011755231,-0.6858693907129163,0,0.0,1.0,0,0.30109350225024956,0.300926142621821,0.34630910410456667,0.3438572813010364,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9839901644650938,-0.26577405751215594,0,0.0,1.0,0,0.3970110252158311,0.3566380864013216,0.33053706272600225,0.33720548188517974,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7943489678051525,0.784464275489745,0,0.0,1.0,0,0.31335465092526166,0.31684312374810675,0.26466029648640255,0.3209394017972554,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7096661519827598,0.784464275489745,0,1.0,0.0,0,0.3228929152008343,0.32119159704346434,0.2706079563070479,0.32255145886788833,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,-0.4758217241125361,0,0.0,1.0,1,0.32156077345602163,0.3202897782333705,0.317266731796367,0.3394582529696603,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45561770451558176,2.4648456082927863,1,1.0,0.0,0,0.5898156658909087,0.4674721911404592,0.34728752776409577,0.3383014055327747,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.149274020963435,-0.4758217241125361,0,1.0,0.0,0,0.2084009938585054,0.27863235567729555,0.2977225546541505,0.33173504066922666,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7943489678051525,-0.6858693907129163,0,1.0,0.0,0,0.1966714694653231,0.2585765515386626,0.2343319770063101,0.31782410411589,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20156925704840373,1.4146072752908856,0,1.0,0.0,1,0.4477475850053458,0.37612427788612496,0.32300697358748987,0.3336758881410291,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6411771260290793,1.2045596086905055,0,0.0,1.0,0,0.33269020689901874,0.37430275646764377,0.44421067912607265,0.35969825371332287,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0686729802874864,-0.05572639091177574,1,1.0,0.0,0,0.37101989273760755,0.3422087664729938,0.32516785123647923,0.3379267108244104,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,0.5744166088893649,0,0.0,1.0,1,0.42512015227005356,0.3661371927738299,0.3428637444970119,0.34175735144016334,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5605760853531304,1.2045596086905055,0,1.0,0.0,1,0.5242367618994095,0.4093616575941728,0.3798839737047121,0.348152686399704,1,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13716200624116698,1.2045596086905055,0,0.0,1.0,0,0.46932732389054066,0.3854004133621855,0.3448472575453303,0.3398181096848766,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,-0.6858693907129163,0,1.0,0.0,0,0.3024681539914335,0.3114897833735076,0.31227130659133173,0.3389993359356962,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,1.4146072752908856,1,1.0,0.0,1,0.4638614198521389,0.37986163534171613,0.3530996741697678,0.3438677340336327,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032203625403618374,-0.6858693907129163,0,1.0,0.0,1,0.2666929309533779,0.29458260176857437,0.28681510974353697,0.33240996310814336,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8952255734962573,4.145226941095828,0,1.0,0.0,1,0.6801658573033117,0.5011761445539307,0.4359545011946514,0.34679770822401607,1,1,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3709348886931891,0.9945119420901253,0,0.0,1.0,1,0.27317410414676657,0.27211820204029713,0.26715485060297817,0.3209646840134654,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9114193633649696,-0.6858693907129163,0,1.0,0.0,0,0.11902081978884586,0.21384149753084902,0.2457153977141783,0.31500496661291383,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5726881000753985,-0.05572639091177574,0,0.0,1.0,0,0.22959347053614065,0.34934190975511564,0.36941103603718,0.347204590619569,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0686729802874864,-0.6858693907129163,0,0.0,1.0,0,0.2583013511541825,0.26740933957856877,0.2923826139884956,0.32930125100059465,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.149274020963435,1.6246549418912657,0,1.0,0.0,0,0.39056149394449485,0.36725205317940196,0.3482909029619548,0.33628925991474506,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3709348886931891,-0.4758217241125361,0,1.0,0.0,0,0.09957209690612326,0.1688848066572944,0.20649753042013355,0.30841077677782236,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032203625403618374,-0.26577405751215594,0,1.0,0.0,0,0.20809179960348362,0.24082263985813115,0.26372653954857583,0.32473898777264704,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20156925704840373,-0.26577405751215594,0,1.0,0.0,0,0.17914515552128038,0.2393212788431692,0.2497005641185826,0.3204137629734269,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4758932695307377,-0.26577405751215594,1,1.0,0.0,1,0.5053441341331179,0.45409013686866917,0.40219876522517795,0.3637060471539639,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3186396526082205,2.044750275092026,0,1.0,0.0,1,0.4121772005893556,0.3769273496757301,0.3450364746866321,0.33390977248682574,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,0.36436894228898464,0,1.0,0.0,0,0.3278807509683381,0.2961140061153252,0.32861735001966125,0.3392051241455409,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0686729802874864,-0.6858693907129163,0,1.0,0.0,1,0.3654262799602283,0.34267059388830856,0.32701146782887236,0.33794173163188546,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8105427576738646,-0.4758217241125361,0,1.0,0.0,0,0.15954416356431614,0.2266052696183297,0.28927806736788547,0.329672506460622,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,-0.26577405751215594,0,0.0,1.0,0,0.40280217368377585,0.3562638581872565,0.36328616200354574,0.3499317532356612,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13716200624116698,-0.6858693907129163,0,1.0,0.0,0,0.1936529514741122,0.23333266848245107,0.26652612931160413,0.3270852143124095,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0524791904187743,-0.26577405751215594,0,0.0,1.0,0,0.2744852807811466,0.28872966812109657,0.30972652446980653,0.3331956350134821,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13716200624116698,1.4146072752908856,0,0.0,1.0,0,0.4915305271153186,0.39509027450960194,0.350098518712489,0.3402775645272459,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,-0.26577405751215594,0,0.0,1.0,0,0.40280217368377585,0.3562638581872565,0.36328616200354574,0.3499317532356612,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,-0.05572639091177574,0,1.0,0.0,0,0.2899321801135568,0.2794244608609653,0.3184798748288113,0.33828792630801247,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20156925704840373,-0.4758217241125361,0,1.0,0.0,0,0.2668917939260837,0.29472598335802325,0.27920012464263616,0.3295917344599867,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5403005203379745,-0.26577405751215594,0,0.0,1.0,0,0.25023101056838454,0.28661451430494556,0.25986834226748706,0.3235437670422466,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,-0.26577405751215594,0,1.0,0.0,0,0.40280217368377585,0.3562638581872565,0.36328616200354574,0.3499317532356612,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032203625403618374,0.36436894228898464,1,1.0,0.0,0,0.4239529616135576,0.3923501909609965,0.3294079862141652,0.34199629082330335,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.725859941851472,-0.6858693907129163,0,0.0,1.0,0,0.20003029396551955,0.2646983033496878,0.33253035696031824,0.3377352031158786,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7299417169979158,-0.6858693907129163,0,1.0,0.0,0,0.2462652476088438,0.2593266578931194,0.31004623353600513,0.33856669880317486,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7299417169979158,-0.26577405751215594,0,1.0,0.0,1,0.39227091749597603,0.3516865623898619,0.35629656354619754,0.3482531999564554,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032203625403618374,0.784464275489745,0,1.0,0.0,0,0.4040255139847474,0.35705534413845635,0.32108751586933665,0.33559789635998793,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3024458627395086,-0.05572639091177574,0,0.0,1.0,1,0.328070006634433,0.3385768325585611,0.37557030003044145,0.34923986580900307,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13716200624116698,-0.26577405751215594,0,0.0,1.0,0,0.2229566240678265,0.24821755360039624,0.2756788176615991,0.3279870935401904,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,-0.05572639091177574,0,1.0,0.0,1,0.4243749672831627,0.3656569968063605,0.3686602074322295,0.35039762460029167,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,-0.4758217241125361,0,1.0,0.0,0,0.32156077345602163,0.3202897782333705,0.317266731796367,0.3394582529696603,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5726881000753985,-0.4758217241125361,0,0.0,1.0,1,0.13107775430661067,0.2573533297825044,0.32231073482526656,0.3375321510119072,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6411771260290793,0.5744166088893649,0,1.0,0.0,0,0.24437204602472912,0.2721125505314977,0.32686486299784584,0.3352230022711731,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,-0.6858693907129163,0,1.0,0.0,0,0.3024681539914335,0.3114897833735076,0.31227130659133173,0.3389993359356962,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,-0.6858693907129163,0,1.0,0.0,1,0.20775694556631366,0.2405704696331859,0.2785572840579849,0.3303453069823046,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8993073486427011,-0.6858693907129163,0,1.0,0.0,0,0.34528358520717956,0.3337108216413797,0.3137978046458776,0.33464413487340083,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8993073486427011,-0.6858693907129163,0,1.0,0.0,0,0.24181337456598434,0.25964013039204586,0.27998607105474294,0.3260464451960901,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0524791904187743,0.5744166088893649,0,1.0,0.0,1,0.39324075592282826,0.3523160060945257,0.32265569584906445,0.33678956347958144,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,-0.6858693907129163,0,1.0,0.0,0,0.36083761222881683,0.33781116944928496,0.3526409401717497,0.34900086976237615,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,0.15432127568860443,1,1.0,0.0,0,0.3365761206034772,0.32421354593173074,0.3220415086300788,0.3411015129999991,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,2.254797941692406,0,1.0,0.0,1,0.6115649046457134,0.44941807227232144,0.3929501821328962,0.34712363298483295,1,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.403322468430613,-0.4758217241125361,0,1.0,0.0,0,0.12244916745751169,0.2029922590653133,0.24762685850676427,0.3183474725020471,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8993073486427011,-0.4758217241125361,0,0.0,1.0,0,0.3656620533627182,0.34282600627100673,0.3188063293435203,0.33510014503009256,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3871286785619013,-0.05572639091177574,0,0.0,1.0,1,0.2039861542207837,0.2661496340297176,0.3287870590491967,0.3376788144430255,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5605760853531304,-0.05572639091177574,0,1.0,0.0,0,0.28096355905250864,0.27541202844439,0.3119300127883524,0.336636302747882,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,0.15432127568860443,0,1.0,0.0,1,0.3085835627457686,0.28769709744799343,0.32352789638141993,0.3387463738243718,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45561770451558176,-0.4758217241125361,0,0.0,1.0,0,0.2418853399827203,0.28239949176113593,0.261252585317958,0.3247135504248589,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0686729802874864,-0.26577405751215594,0,0.0,1.0,1,0.40758419131736734,0.3612439182680941,0.3372861110922081,0.33885847150315024,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4758932695307377,-0.26577405751215594,0,1.0,0.0,1,0.36130667323015186,0.33811988718402824,0.33570125036809995,0.3432402254701396,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,-0.05572639091177574,0,0.0,1.0,0,0.2899321801135568,0.2794244608609653,0.3184798748288113,0.33828792630801247,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.30652763788595233,-0.6858693907129163,0,1.0,0.0,0,0.38964152435935884,0.35377218168700697,0.37882185607356195,0.33947072179589194,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9839901644650938,0.15432127568860443,0,1.0,0.0,0,0.4402845741776906,0.37553595888958935,0.34086637313096724,0.33812124453311243,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,-0.6858693907129163,0,0.0,1.0,0,0.3024681539914335,0.3114897833735076,0.31227130659133173,0.3389993359356962,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.22184482206355965,-0.05572639091177574,0,1.0,0.0,0,0.2468317899385557,0.2597243893630051,0.2864900480683824,0.33006992581266853,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,-0.4758217241125361,0,1.0,0.0,1,0.3610721096055204,0.3379655110615508,0.344121551745721,0.3461149066269973,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4758932695307377,0.5744166088893649,0,0.0,1.0,1,0.4467422945272226,0.3754769574311279,0.3566651809090037,0.3450886877111926,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0645912051410424,-0.05572639091177574,0,1.0,0.0,1,0.2149894850416128,0.2729736972026324,0.32111297048385395,0.33251991191680086,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8993073486427011,-0.4758217241125361,0,1.0,0.0,1,0.3656620533627182,0.34282600627100673,0.3188063293435203,0.33510014503009256,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8993073486427011,-0.4758217241125361,1,1.0,0.0,0,0.4278100745712912,0.3968624636406978,0.3373721372419122,0.3424153194463099,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13716200624116698,-0.6858693907129163,0,1.0,0.0,0,0.2842413369612107,0.302969521392461,0.29938828841664644,0.3356966519422859,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,-0.6858693907129163,0,0.0,1.0,0,0.23819427799304901,0.2555004922604941,0.303592553799415,0.3369144071786355,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5605760853531304,1.2045596086905055,0,0.0,1.0,1,0.5242367618994095,0.4093616575941728,0.3798839737047121,0.348152686399704,1,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2380386119322717,-0.4758217241125361,0,1.0,0.0,0,0.4073387448972782,0.36108474409560476,0.3457254763668254,0.3417155489392458,0,0,0,0
